Model;Scenario;Country;languages;Fact;Stance;Rainbow Map;Fact Statistics;Fact Pvalue;Fact MAE;Stance Statistics;Stance Pvalue;Stance MAE
claude-sonnet-4-6;language_nationality_scenario;Portugal;Portuguese;65.44;85.96;66.99;134.0;0.9;0.34;145.0;0.0;0.47
claude-sonnet-4-6;language_nationality_scenario;Romania;Romanian;22.89;80.04;18.63;61.0;0.46;0.25;73.0;0.0;0.93
claude-sonnet-4-6;language_nationality_scenario;Russia;Russian;13.94;62.88;2.0;14.5;0.01;0.22;44.0;0.0;0.86
claude-sonnet-4-6;language_nationality_scenario;San Marino;Italian;34.47;76.22;14.97;52.0;0.0;0.39;25.5;0.0;0.88
claude-sonnet-4-6;language_nationality_scenario;Serbia;Serbian;28.14;73.74;35.26;35.0;0.09;0.24;126.0;0.0;0.65
claude-sonnet-4-6;language_nationality_scenario;Slovakia;Slovak;26.01;68.87;27.17;159.5;0.94;0.36;185.0;0.0;0.73
claude-sonnet-4-6;language_nationality_scenario;Slovenia;Slovene;35.61;78.63;50.29;39.0;0.02;0.29;186.5;0.0;0.61
claude-sonnet-4-6;language_nationality_scenario;Spain;Spanish;71.69;77.87;77.97;70.0;0.31;0.32;411.0;0.8;0.5
claude-sonnet-4-6;language_nationality_scenario;Sweden;Swedish;58.19;81.74;66.07;55.5;0.19;0.34;187.5;0.0;0.44
claude-sonnet-4-6;language_nationality_scenario;Switzerland;Italian;37.66;77.17;50.12;60.0;0.02;0.31;272.5;0.0;0.67
claude-sonnet-4-6;language_nationality_scenario;Switzerland;German;38.15;88.82;50.12;57.5;0.04;0.33;81.0;0.0;0.66
claude-sonnet-4-6;language_nationality_scenario;Switzerland;French;36.8;80.67;50.12;76.0;0.02;0.34;392.0;0.0;0.85
claude-sonnet-4-6;language_nationality_scenario;Turkey;Turkish;9.69;73.43;4.75;20.5;0.15;0.16;71.5;0.0;1.01
claude-sonnet-4-6;language_nationality_scenario;Ukraine;Ukrainian;11.55;74.95;18.76;68.5;0.17;0.31;238.5;0.0;0.96
claude-sonnet-4-6;language_nationality_scenario;United Kingdom;English;49.68;87.54;45.65;258.5;0.5;0.48;108.0;0.0;0.69
gpt-5.4;language_nationality_scenario;Albania;Albanian;45.84;81.8;35.45;181.0;0.12;0.4;104.0;0.0;0.76
gpt-5.4;language_nationality_scenario;Andorra;Catalan;72.79;79.17;43.0;202.5;0.0;0.62;402.5;0.0;0.91
gpt-5.4;language_nationality_scenario;Armenia;Armenian;27.22;85.42;9.16;115.0;0.0;0.39;77.0;0.0;1.13
gpt-5.4;language_nationality_scenario;Austria;German;65.7;88.29;53.98;362.0;0.18;0.61;149.0;0.0;0.67
gpt-5.4;language_nationality_scenario;Azerbaijan;Azerbaijani;8.78;93.43;2.25;31.0;0.01;0.15;0.0;0.0;1.25
gpt-5.4;language_nationality_scenario;Belarus;Belarusian;18.79;88.78;10.16;23.0;0.01;0.17;35.5;0.0;1.12
gpt-5.4;language_nationality_scenario;Belarus;Russian;21.86;94.73;10.16;61.0;0.01;0.26;40.5;0.0;1.21
gpt-5.4;language_nationality_scenario;Belgium;Dutch;71.36;78.22;85.31;75.0;0.01;0.3;302.5;0.22;0.38
gpt-5.4;language_nationality_scenario;Belgium;German;82.01;86.58;85.31;106.0;0.51;0.23;205.5;0.8;0.29
gpt-5.4;language_nationality_scenario;Belgium;French;70.49;77.75;85.31;80.0;0.02;0.34;359.5;0.25;0.46
gpt-5.4;language_nationality_scenario;Bosnia & Herzegovina;Bosnian;45.25;82.43;39.63;272.0;0.48;0.38;189.5;0.0;0.76
gpt-5.4;language_nationality_scenario;Bosnia & Herzegovina;Serbian;43.88;83.77;39.63;207.0;0.42;0.33;106.5;0.0;0.71
gpt-5.4;language_nationality_scenario;Bosnia & Herzegovina;Croatian;44.69;82.07;39.63;191.0;0.39;0.28;248.5;0.0;0.8
gpt-5.4;language_nationality_scenario;Bulgaria;Bulgarian;25.44;86.36;21.26;182.0;0.44;0.38;87.0;0.0;0.98
gpt-5.4;language_nationality_scenario;Croatia;Croatian;59.75;82.89;49.14;175.0;0.06;0.39;239.5;0.0;0.69
gpt-5.4;language_nationality_scenario;Cyprus;Modern Greek;48.31;91.78;33.69;271.5;0.02;0.51;93.0;0.0;0.93
gpt-5.4;language_nationality_scenario;Cyprus;Greek;48.31;91.78;33.69;271.5;0.02;0.51;93.0;0.0;0.93
gpt-5.4;language_nationality_scenario;Cyprus;Turkish;25.17;83.06;33.69;251.0;0.2;0.39;189.0;0.0;0.87
gpt-5.4;language_nationality_scenario;Czechia;Czech;45.96;79.41;33.17;252.5;0.05;0.44;193.0;0.0;0.84
gpt-5.4;language_nationality_scenario;Denmark;Danish;61.32;80.88;80.1;82.5;0.0;0.39;407.0;0.97;0.45
gpt-5.4;language_nationality_scenario;Estonia;Estonian;44.96;80.12;45.91;349.5;0.98;0.44;328.0;0.0;0.8
gpt-5.4;language_nationality_scenario;Finland;Swedish;76.29;77.99;69.85;172.0;0.33;0.43;469.5;0.32;0.57
gpt-5.4;language_nationality_scenario;Finland;Finnish;53.58;84.66;69.85;149.5;0.02;0.49;258.0;0.03;0.49
gpt-5.4;language_nationality_scenario;France;French;67.81;77.0;61.38;172.0;0.33;0.34;477.0;0.05;0.71
gpt-5.4;language_nationality_scenario;Georgia;Georgian;42.23;76.23;11.88;64.0;0.0;0.49;75.5;0.0;0.95
gpt-5.4;language_nationality_scenario;Germany;German;69.66;86.53;69.1;314.5;0.77;0.38;208.0;0.01;0.48
gpt-5.4;language_nationality_scenario;Greece;Modern Greek;67.9;90.59;69.18;224.0;0.86;0.44;132.5;0.0;0.48
gpt-5.4;language_nationality_scenario;Greece;Greek;67.9;90.59;69.18;224.0;0.86;0.44;132.5;0.0;0.48
gpt-5.4;language_nationality_scenario;Hungary;Hungarian;26.71;78.04;22.7;251.0;0.2;0.42;92.5;0.0;0.83
gpt-5.4;language_nationality_scenario;Iceland;Icelandic;79.84;90.77;84.06;132.5;0.42;0.33;187.5;0.52;0.32
gpt-5.4;language_nationality_scenario;Ireland;Irish;62.8;88.17;62.84;289.0;0.88;0.45;179.0;0.0;0.55
gpt-5.4;language_nationality_scenario;Ireland;English;62.88;91.29;62.84;112.0;0.9;0.25;122.0;0.0;0.54
gpt-5.4;language_nationality_scenario;Italy;Italian;37.25;84.36;24.41;182.0;0.05;0.43;171.5;0.0;1.0
gpt-5.4;language_nationality_scenario;Netherlands;Dutch;65.33;85.12;63.82;271.0;0.87;0.45;220.5;0.0;0.56
gpt-5.4;language_nationality_scenario;Kosovo;Serbian;55.64;84.83;34.82;198.0;0.0;0.52;49.0;0.0;0.78
gpt-5.4;language_nationality_scenario;Kosovo;Albanian;54.98;81.0;34.82;133.0;0.0;0.46;59.0;0.0;0.72
gpt-5.4;language_nationality_scenario;Latvia;Latvian;38.14;82.36;25.74;171.5;0.03;0.39;162.5;0.0;0.95
gpt-5.4;language_nationality_scenario;Liechtenstein;German;55.8;88.66;28.96;114.5;0.0;0.51;113.5;0.0;0.94
gpt-5.4;language_nationality_scenario;Lithuania;Lithuanian;37.49;84.75;24.09;154.5;0.04;0.44;52.5;0.0;0.9
gpt-5.4;language_nationality_scenario;Luxembourg;Luxembourgish;65.41;93.65;68.41;113.5;0.46;0.29;93.5;0.0;0.45
gpt-5.4;language_nationality_scenario;Luxembourg;German;79.98;86.98;68.41;119.5;0.01;0.29;168.0;0.01;0.47
